Date,Open,High,Low,Close
2015-11-13,457.524994,469.274994,457.25,466.524994
2015-11-16,463,471,462.375,467.149994
2015-11-17,469.024994,469.450012,463.100006,463.875
2015-11-18,463.799988,465.649994,454.975006,456
2015-11-19,459.450012,469.350006,458.625,467.375
2015-11-20,467,476.399994,462.774994,473.424988
2015-11-23,475,478.950012,473.100006,476.875
2015-11-24,476.5,485.799988,475.524994,483.850006
2015-11-26,485.5,495.975006,484.125,494.325012
2015-11-27,494.5,496.25,487.049988,489.524994
2015-11-30,489.25,492.200012,481.149994,483.549988
2015-12-01,482,489.399994,480.625,482.950012
2015-12-02,483.125,489.850006,482.25,488.975006
2015-12-03,487.450012,494.475006,487.049988,488.600006
2015-12-04,486.149994,488.100006,480.700012,482.725006
2015-12-07,482.725006,486.5,474.875,476.024994
2015-12-08,474.450012,476.799988,468.049988,470.450012
2015-12-09,468.100006,471.725006,456.424988,457.950012
2015-12-10,461.25,476.899994,460,475.174988
2015-12-11,475.875,479.5,471.450012,476.475006
2015-12-14,473.799988,481.75,473,477.549988
2015-12-15,478.5,488.975006,476.825012,487.950012
2015-12-16,487.950012,493.774994,486.75,489.325012
2015-12-17,490.024994,507.5,489,504.850006
2015-12-18,501.899994,504.5,495,495.950012
2015-12-21,493.950012,499.5,492.174988,496.049988
2015-12-22,496.399994,501.299988,492,493.649994
2015-12-23,495.899994,503.450012,495,501.899994
2015-12-24,501.950012,503.600006,498.149994,500.274994
2015-12-28,500.299988,506.875,500,505.200012
2015-12-29,505.200012,509.350006,503.575012,507.700012
2015-12-30,507.5,508,501,502.25
2015-12-31,501.700012,509.850006,499.549988,507.299988
2016-01-01,504.899994,509.450012,504.100006,507.674988
2016-01-04,502.5,506.899994,493.350006,497.649994
2016-01-05,500.149994,505,498.5,502.575012
2016-01-06,503.799988,519.200012,500.200012,516.099976
2016-01-07,510.524994,514,504.024994,506.625
2016-01-08,510,516.450012,508.350006,512.875
2016-01-11,507.975006,530.400024,505.5,525.799988
2016-01-12,527.5,532.700012,520.549988,522.724976
2016-01-13,526.549988,544.875,523.599976,538.424988
2016-01-14,531.924988,540.5,526.525024,530.825012
2016-01-15,534.875,544.75,532.799988,536.650024
2016-01-18,537.5,541.974976,504.049988,508.424988
2016-01-19,514.5,524.900024,507.049988,521.799988
2016-01-20,517.450012,517.450012,495,502.274994
2016-01-21,508.774994,512.875,488.350006,492.100006
2016-01-22,497.024994,505.5,497.024994,502.075012
2016-01-25,505,509.375,500,501.975006
2016-01-27,504.049988,505,498.475006,499.674988
2016-01-28,500.5,510.899994,498.549988,508.450012
2016-01-29,509.475006,520,509,517.700012
2016-02-01,519.974976,520.900024,512.775024,515.150024
2016-02-02,515.150024,516.400024,495.25,500.575012
2016-02-03,494,497,487.5,490.700012
2016-02-04,494,500.5,482.850006,486.524994
2016-02-05,489.549988,491,480.700012,485.450012
2016-02-08,485.549988,492.399994,478.975006,480.524994
2016-02-09,476.450012,484.399994,475,478.75
2016-02-10,475.850006,486.5,474.325012,481.325012
2016-02-11,481.424988,482.975006,457.75,462.274994
2016-02-12,466.950012,466.950012,444.049988,453.274994
2016-02-15,459,475.674988,459,473.375
2016-02-16,475.549988,479,463.5,465.274994
2016-02-17,467.549988,478.725006,458.200012,476.299988
2016-02-18,481.475006,484.350006,468,470.049988
2016-02-19,470,476.375,468.674988,472.174988
2016-02-22,472.049988,484.149994,472.049988,481.149994
2016-02-23,481.549988,483.600006,471.375,474.825012
2016-02-24,472.450012,479.274994,471,476.325012
2016-02-25,477.100006,478.274994,470.424988,472.049988
2016-02-26,476.5,479.375,472.149994,475.174988
2016-02-29,475.649994,497.299988,467.5,483.325012
2016-03-01,482.350006,492.524994,482.325012,490.649994
2016-03-02,496.450012,502.875,493.625,500.75
2016-03-03,505,509,498.75,506.424988
2016-03-04,507,507.5,501.75,503.200012
2016-03-08,503.75,515.450012,503.75,513.5
2016-03-09,510,521.950012,509.299988,520.849976
2016-03-10,521.025024,522.950012,504.5,505.875
2016-03-11,507.450012,514.775024,505.299988,507.25
2016-03-14,509.549988,513.200012,506.475006,509.875
2016-03-15,512,513.924988,507.549988,510.25
2016-03-16,510.5,512.900024,502.725006,510.875
2016-03-17,513.5,518.450012,506,508
2016-03-18,509.125,515.075012,507.850006,513.599976
2016-03-21,513.974976,520.75,511.375,518.650024
2016-03-22,518.5,526.125,517.825012,523.924988
2016-03-23,523.450012,523.450012,511.200012,514.599976
2016-03-28,515,515.849976,507.825012,510.200012
2016-03-29,511.899994,521,510.100006,518.125
2016-03-30,521.349976,525.875,521.349976,523.525024
2016-03-31,520.5,528,516.349976,522.599976
2016-04-01,519.549988,523.150024,512.5,517.224976
2016-04-04,520,521.099976,512.650024,517.525024
2016-04-05,515.674988,521.200012,511.100006,513.474976
2016-04-06,516.049988,518.349976,511.299988,516.875
2016-04-07,517.450012,524,511.049988,518.625
2016-04-08,517.950012,527.224976,515.599976,518.174988
2016-04-11,518.5,522.75,516.5,520.150024
2016-04-12,520.150024,528.724976,519.025024,523.700012
2016-04-13,526.275024,534.950012,526.275024,533.025024
2016-04-18,532.900024,533.400024,527.700012,532.375
2016-04-20,534.599976,534.599976,517.900024,518.650024
2016-04-21,520.700012,526,517.5,520.575012
2016-04-22,519.5,523.75,514.650024,519.474976
2016-04-25,522.224976,522.224976,506.149994,508.450012
2016-04-26,507.700012,511.950012,503.75,508.475006
2016-04-27,508.950012,512.974976,508,509.700012
2016-04-28,507,509.600006,495.475006,498.350006
2016-04-29,496.725006,499.274994,489.424988,491.350006
2016-05-02,489.5,496.200012,489,493.475006
2016-05-03,494,497.475006,486.375,487.899994
2016-05-04,487.024994,491.850006,486.5,489.049988
2016-05-05,490,491.725006,485.450012,487.625
2016-05-06,486.5,488.399994,483.5,484.475006
2016-05-09,487.5,493,486.399994,491.549988
2016-05-10,491.549988,492.350006,489,491.274994
2016-05-11,485.899994,490.375,485,487.700012
2016-05-12,488,497.100006,487.524994,496.399994
2016-05-13,494.475006,495.274994,487.5,489.075012
2016-05-16,488.5,491.25,485.549988,487.975006
2016-05-17,490.125,491.549988,483.174988,484.575012
2016-05-18,482.950012,486.25,482.049988,485.274994
2016-05-19,485.850006,485.950012,472.799988,475.600006
2016-05-20,476,477.25,465.674988,467.100006
2016-05-23,468.674988,470.350006,462.825012,465
2016-05-24,464.024994,472,464.024994,470.225006
2016-05-25,474.924988,476.399994,470.575012,475.600006
2016-05-26,475,476.200012,472.049988,473.424988
2016-05-27,474.524994,488.450012,474.375,487.350006
2016-05-30,488.200012,490.75,482.5,484.350006
2016-05-31,484.5,486.5,478.25,478.924988
2016-06-01,478.975006,483.049988,475.899994,476.799988
2016-06-02,477.25,478.575012,472.549988,478.125
2016-06-03,480,481.450012,477.924988,479.825012
2016-06-06,480.5,481.5,476.274994,477.399994
2016-06-07,478.625,480.475006,475.799988,477.524994
2016-06-08,479,479,474.575012,477.049988
2016-06-09,480,488.225006,478.100006,485.575012
2016-06-10,487,492.200012,484.149994,488.350006
2016-06-13,484.950012,491.725006,481.524994,490.549988
2016-06-14,490.475006,492.700012,484.649994,488.125
2016-06-15,490,493.25,486.875,492.299988
2016-06-16,490.5,491.825012,483.524994,488.149994
2016-06-17,488.5,489.325012,485.049988,487.450012
2016-06-20,486.075012,496.299988,484,495.100006
2016-06-21,497.049988,497.075012,489.850006,493.549988
2016-06-22,492.5,492.950012,488.549988,490.25
2016-06-23,489.975006,491,485,490.225006
2016-06-24,482.450012,482.450012,466.700012,475.725006
2016-06-27,470.25,479.200012,470.25,477.825012
2016-06-28,478.200012,480.774994,477.5,478.899994
2016-06-29,481,484.475006,480,483.450012
2016-06-30,486,488.75,483.524994,484.575012
2016-07-01,486.375,488.399994,485,486.725006
2016-07-04,487.75,496.799988,487.75,493.350006
2016-07-05,493.049988,501.450012,490.149994,496.549988
2016-07-07,496.25,500.25,493.075012,493.950012
2016-07-08,493.5,494.5,488.174988,489.200012
2016-07-11,495.5,497.475006,492.75,496.25
2016-07-12,497.625,502.5,495.5,501.700012
2016-07-13,502.600006,508.350006,502.075012,504.375
2016-07-14,504.049988,507.049988,499.125,502.450012
2016-07-15,504.5,510.5,501.75,506.100006
2016-07-18,514,519.375,500.875,503.125
2016-07-19,503,511.475006,497.649994,508.899994
2016-07-20,509.975006,514.150024,508.274994,511.5
2016-07-21,512,512.5,502.5,503.174988
2016-07-22,503,508.899994,502.549988,507.424988
2016-07-25,507,511.875,503.674988,511.375
2016-07-26,511.5,517.400024,507.600006,512.025024
2016-07-27,511.524994,513,504.475006,506.549988
2016-07-28,507.475006,515.25,506.524994,513.174988
2016-07-29,512,512.450012,506,507.450012
2016-08-01,509,510.149994,502.524994,504.75
2016-08-02,504,510,503.149994,506.399994
2016-08-03,507.200012,507.200012,495.75,496.975006
2016-08-04,499.5,500,491.700012,496.5
2016-08-05,499,509.5,498.524994,508.125
2016-08-08,509.950012,517,509.325012,514.625
2016-08-09,513.5,517.25,510.5,515.349976
2016-08-10,515.625,517.275024,501,501.825012
2016-08-11,500.975006,511.424988,499.799988,507.049988
2016-08-12,508.5,521.450012,508.5,517.900024
2016-08-16,518.125,522.400024,507.75,512.450012
2016-08-17,512.049988,514.400024,503.600006,506.649994
2016-08-18,508,511.825012,508,509.024994
2016-08-19,509,511,503.549988,507.450012
2016-08-22,506,509.850006,503.600006,505.924988
2016-08-23,506,507.5,502.5,505.225006
2016-08-24,505.850006,510.975006,505.5,510.25
2016-08-25,510.600006,514.5,504.5,506.350006
2016-08-26,508.950012,515.400024,507.299988,513.950012
2016-08-29,513.625,529.875,513.049988,528.724976
2016-08-30,531,534.25,526.5,533.200012
2016-08-31,532.450012,537,523.5,530
2016-09-01,526.5,536.375,512.849976,514.599976
2016-09-02,515.549988,516.275024,501.149994,506.674988
2016-09-06,509.950012,512.5,507.5,509.950012
2016-09-07,511,513.525024,506.524994,508.825012
2016-09-08,511.524994,517.974976,510.100006,516.700012
2016-09-09,517.5,524.950012,515,522.275024
2016-09-12,515.200012,528,514.575012,523.25
2016-09-14,524,529.5,520.450012,522.375
2016-09-15,523.5,535.099976,523.5,532.5
2016-09-16,533.5,546.924988,529.549988,537.775024
2016-09-19,536.275024,544,535.5,541.200012
2016-09-20,542,542.375,534.525024,537.099976
2016-09-21,537,542.450012,534.5,536.125
2016-09-22,541.5,547.900024,539.5,544.474976
2016-09-23,544.5,554.724976,544.5,551.400024
2016-09-26,551.700012,564.775024,550.125,553.599976
2016-09-27,558.5,562.974976,553.299988,555.25
2016-09-28,553.950012,554,543.150024,545.325012
2016-09-29,547.5,555.375,533.700012,536.224976
2016-09-30,534,547.275024,533.150024,541.849976
2016-10-03,543.5,553.974976,538.125,545.349976
2016-10-04,546.525024,554.150024,546,548.174988
2016-10-05,552,553.25,542.900024,544.700012
2016-10-06,546,563.125,546,555.400024
2016-10-07,557,561.525024,553.25,554.5
2016-10-10,557,561,547,548.174988
2016-10-13,544.5,544.525024,526,528.575012
2016-10-14,531.5,541,530.825012,538.825012
2016-10-17,540,540.400024,529.375,530.325012
2016-10-18,533,541.375,531.025024,540.549988
2016-10-19,542.224976,547.349976,540.700012,543.674988
2016-10-20,546.974976,549,542.025024,543.775024
2016-10-21,548.5,548.5,529.200012,532.099976
2016-10-24,535,537,530.325012,531.650024
2016-10-25,532.5,532.625,527.099976,530.424988
2016-10-26,528.025024,529.724976,526.049988,527.025024
2016-10-27,525.549988,526.950012,521.700012,524.349976
2016-10-28,525,529,521.900024,527.474976
2016-11-01,525.650024,527.974976,523.700012,525.5
2016-11-02,520.5,521.424988,510.5,511.875
2016-11-03,511.924988,517.375,510.299988,511.975006
2016-11-04,510.125,513.450012,500,502.774994
2016-11-07,507,508.274994,499.524994,500.575012
2016-11-08,502.850006,502.850006,499.149994,501.75
2016-11-09,475,504.5,465,502.299988
2016-11-10,509.299988,514.474976,503.5,505.200012
2016-11-11,498.924988,508.75,497.549988,500.875
2016-11-15,498.25,500,489.774994,492.700012
2016-11-16,497.5,498.399994,490.350006,493.274994
2016-11-17,493,499.075012,487.200012,488.875
2016-11-18,492.5,496.350006,491,493.75
2016-11-21,493.774994,496.774994,491.600006,495.75
2016-11-22,498.850006,503.899994,496.649994,500.725006
2016-11-23,502.5,505.25,499.774994,504.5
2016-11-24,502.774994,502.774994,491.100006,493.674988
2016-11-25,495,497.950012,492.174988,496.850006
2016-11-28,496.5,500.299988,492.049988,493.325012
2016-11-29,494.5,502.149994,494.024994,498.850006
2016-11-30,499.975006,499.975006,493.325012,495.024994
2016-12-01,500,507.5,497.5,498.875
2016-12-02,497.950012,502.5,495.899994,497.375
2016-12-05,497.5,499.850006,493.25,496.924988
2016-12-06,498,503.274994,497.299988,502.600006
2016-12-07,502,503.799988,498.174988,499.575012
2016-12-08,502.524994,510.899994,502.174988,510.024994
2016-12-09,511,515.924988,510.149994,514.474976
2016-12-12,510.25,520.849976,510.25,513.599976
2016-12-13,514,520.5,513.775024,519.900024
2016-12-14,519.900024,532.224976,519.099976,529.75
2016-12-15,526.200012,533.799988,524.325012,526.474976
2016-12-16,526,531,526,528.575012
2016-12-19,527.5,533.474976,527.174988,531.275024
2016-12-20,527.349976,530.5,526.575012,528.950012
2016-12-21,530.049988,533.650024,528.599976,531.625
2016-12-22,529,531.325012,525.474976,526.674988
2016-12-23,526,534.474976,526,528.650024
2016-12-26,527.174988,533,522.325012,523.724976
2016-12-27,523.924988,533.549988,523.5,532.349976
2016-12-28,533.950012,534.775024,523.549988,524.849976
2016-12-29,525,534.400024,524.75,532.724976
2016-12-30,532.400024,542.5,531.549988,541.200012
2017-01-02,542,545,536.174988,542.549988
2017-01-03,544.924988,548.5,540.549988,544.700012
2017-01-04,546.450012,546.5,532.150024,533.575012
2017-01-05,535.5,539.950012,534.375,538.700012
2017-01-06,537.099976,542.5,536.549988,537.474976
2017-01-09,538.5,543,535.5,538.849976
2017-01-10,540,547.200012,540,544.924988
2017-01-11,547.5,547.849976,542,543.025024
2017-01-12,543.5,545.174988,539.900024,541.650024
2017-01-13,542.275024,548.75,542.275024,545.200012
2017-01-16,544.974976,546.974976,536.974976,538.125
2017-01-17,532.5,534,519.25,520.625
2017-01-18,521.299988,524,514.375,516.275024
2017-01-19,517.575012,522.650024,515.5,516.849976
2017-01-20,516.974976,518.724976,511.950012,512.900024
2017-01-23,510.899994,515.5,506.399994,507.950012
2017-01-24,508.5,514.400024,508.5,513.650024
2017-01-25,516,516.349976,508.075012,508.649994
2017-01-27,510.125,514.450012,509.5,512.549988
2017-01-30,512.474976,523.224976,512.400024,522.400024
2017-01-31,523.424988,526.900024,520.150024,522.599976
2017-02-01,523.049988,525.450012,517.599976,524.825012
2017-02-02,525,525.400024,519.125,521.75
2017-02-03,523,525.224976,515.049988,516.825012
2017-02-06,518.5,522.450012,516.025024,520.825012
2017-02-07,521,521.174988,513.599976,515.450012
2017-02-08,515.450012,519.125,511,512.575012
2017-02-09,514,517,513.400024,516.375
2017-02-10,517.5,517.775024,512.775024,515.075012
2017-02-13,516.5,517,511,514.924988
2017-02-14,517.5,526.450012,514.950012,524.900024
2017-02-15,526.450012,528.75,522.625,525.650024
2017-02-16,526.275024,534.724976,526.275024,533.75
2017-02-17,533.25,539.099976,529.224976,537.75
2017-02-20,535.275024,539.424988,533.25,537.700012
2017-02-21,537.599976,545.474976,536.525024,544.099976
2017-02-22,546.5,605.825012,546,603.75
2017-02-23,606.799988,611,589.674988,591.375
2017-02-27,595.25,628.400024,595.174988,619.450012
2017-02-28,616,624,614.25,619.025024
2017-03-01,620.049988,622.200012,615,617.25
2017-03-02,618.950012,627.349976,613.525024,618.375
2017-03-03,620.775024,643.900024,620.775024,629.275024
2017-03-06,634.5,656,632.625,652.674988
2017-03-07,659.424988,663.5,648.075012,652.474976
2017-03-08,653.849976,653.849976,643.049988,645.599976
2017-03-09,645,649,640.75,643.375
2017-03-10,645.125,648,630.599976,640.825012
2017-03-14,659.375,659.5,642.625,644.75
2017-03-15,645.525024,658.150024,645.200012,652.474976
2017-03-16,655,655.200012,646.799988,648.825012
2017-03-17,654,659.974976,649.025024,650.349976
2017-03-20,653,653.125,639.174988,640.400024
2017-03-21,641.099976,641.950012,629.650024,631.900024
2017-03-22,626,632.950012,623.275024,629.849976
2017-03-23,631.575012,638.775024,629,636.650024
2017-03-24,637.049988,646,634.224976,643.375
2017-03-27,635.549988,639.375,623.599976,625.549988
2017-03-28,629,632,621.049988,622.875
2017-03-29,625.849976,630,616.674988,628.325012
2017-03-30,627.5,637.375,626.5,635.325012
2017-03-31,633,668.825012,633,660.450012
2017-04-03,671,690.25,668.525024,687.325012
2017-04-05,697.599976,709,690.049988,707.5
2017-04-06,704.5,724.450012,701.099976,719.25
2017-04-07,710.650024,717,701.275024,703.299988
2017-04-10,705,712.450012,688.650024,690.674988
2017-04-11,693.924988,700.224976,685.049988,686.174988
2017-04-12,691.400024,693.224976,675.575012,677
2017-04-13,677,686.700012,673.674988,682.400024
2017-04-17,682.5,697.775024,682.5,695.924988
2017-04-18,699.974976,705,683.5,685.099976
2017-04-19,684.5,691.275024,678.775024,684.400024
2017-04-20,689.5,693.400024,682.049988,684.775024
2017-04-21,690.25,710.5,689.275024,701.25
2017-04-24,704.525024,717.5,700.099976,708.700012
2017-04-25,730,733.875,713.049988,716.400024
2017-04-26,717.5,720.025024,701.299988,708.224976
2017-04-27,708.5,712.075012,701.099976,704.75
2017-04-28,704.875,710.150024,695.5,697.599976
2017-05-02,701,701,683.150024,685.275024
2017-05-03,688.450012,690.375,682.5,685.049988
2017-05-04,687.5,689.799988,677.025024,678.974976
2017-05-05,680.799988,683.674988,662.5,664.125
2017-05-08,665,669.75,659.174988,660.700012
2017-05-09,662,666.825012,660.125,665.174988
2017-05-10,667.400024,681.799988,665.325012,679.549988
2017-05-11,682.049988,684.875,675.825012,679.775024
2017-05-12,680.025024,682,672.025024,675.224976
2017-05-15,678.200012,678.200012,666.75,672.049988
2017-05-16,673.025024,688.450012,670.5,678.150024
2017-05-17,676.5,682.974976,673.875,676.549988
2017-05-18,670.125,675,662.049988,663.674988
2017-05-19,666.5,667.849976,655,659.424988
2017-05-22,663.25,666.799988,657.599976,662.075012
2017-05-23,662.849976,664.924988,651,652.775024
2017-05-24,653.75,656.849976,647.549988,648.849976
2017-05-25,650,656.200012,648.224976,651.224976
2017-05-26,651.974976,672.200012,650,668.650024
2017-05-29,668.5,682.724976,667.799988,678.450012
2017-05-30,677.950012,682.349976,674.25,679.674988
2017-05-31,683.5,683.974976,667.900024,670.349976
2017-06-01,666.349976,670,661.5,664.125
2017-06-02,667.5,669.349976,658.5,662.375
2017-06-05,663.125,670.5,657.924988,664.674988
2017-06-06,666.974976,666.974976,655.5,656.400024
2017-06-07,655.599976,671,654.5,669.5
2017-06-08,670,672.400024,664.025024,665.849976
2017-06-09,672.549988,676.474976,665.5,667.849976
2017-06-12,663.275024,664.875,658.5,659.724976
2017-06-13,660.299988,663.5,655.5,657.174988
2017-06-14,657.950012,680,657.950012,678.75
2017-06-15,680,697.5,679.549988,691.974976
2017-06-16,694.549988,697.900024,684.650024,694.400024
2017-06-19,695.099976,707.900024,695.099976,704.625
2017-06-20,704.5,711.049988,703.724976,706.174988
2017-06-21,703.900024,714,702.125,711
2017-06-22,714.724976,722.700012,713.849976,716.325012
2017-06-23,718,721,715.299988,717.924988
2017-06-27,716,721.5,712.5,718.575012
2017-06-28,719.974976,719.974976,697.775024,699.25
2017-06-29,700,705,695.049988,696.349976
2017-06-30,696,696.200012,687.525024,690
2017-07-03,694.099976,697.349976,685.5,690.525024
2017-07-04,695,713.549988,694.5,710.974976
2017-07-05,714.724976,723.724976,712,721.325012
